event_id,n_trig,n_trig_UD,n_trig_LD,trig_E_tot,trig_E_max,trig_E_mean,trig_t_span,E_UD,E_LD,frac_E_UD,E_UD_max,E_LD_max,det_first,det_last,det_mismatch,both_dets,dt_firstUD_firstLD,n_unique_pix,pix_spread_max,pix_spread_rms,Ew_mean_t,earliest_E
36866,2,1,1,172.6666669845581,163.0,86.33333349227905,103672.0,9.666666984558105,163.0,0.0559845577225546,9.666666984558105,163.0,0,1,1,1,-103672.0,2,4.50334907485529,4.50334907485529,5804.03106821268,163.0
24865,2,1,1,258.9999952316284,247.3333282470703,129.4999976158142,12016.0,11.666666984558105,247.3333282470703,0.04504504710173601,11.666666984558105,247.3333282470703,0,1,1,1,-12016.0,2,9.006673149531963,9.006673149531963,541.26128597446,247.3333282470703
94373,2,1,1,352.3333225250244,333.6666564941406,176.1666612625122,21912.0,18.66666603088379,333.6666564941406,0.052980132271076896,18.66666603088379,333.6666564941406,0,1,1,1,-21912.0,2,4.50335,4.50335,1160.900658323837,333.6666564941406
8264,2,1,1,340.00000953674316,315.3333435058594,170.00000476837158,16904.0,24.66666603088379,315.3333435058594,0.07254901570294842,24.66666603088379,315.3333435058594,0,1,1,1,-16904.0,2,4.503350000000001,4.503349999999999,1226.36856144264,315.3333435058594
2751,3,1,2,211.66667366027832,153.6666717529297,70.55555788675944,29760.0,22.33333396911621,189.3333396911621,0.10551181054113819,22.33333396911621,153.6666717529297,0,1,1,1,-29760.0,3,5.200029935918103,5.200010334818789,11474.330694791426,35.66666793823242
30211,2,1,1,371.3333225250244,348.6666564941406,185.6666612625122,25656.0,22.66666603088379,348.6666564941406,0.06104129270369014,22.66666603088379,348.6666564941406,0,1,1,1,-25656.0,2,7.800001602563937,7.800001602563937,1566.075405605874,348.6666564941406
132516,2,1,1,302.99999046325684,281.6666564941406,151.49999523162842,66072.0,21.33333396911621,281.6666564941406,0.07040704501838323,21.33333396911621,281.6666564941406,0,1,1,1,-66072.0,2,4.50334907485529,4.50334907485529,4651.934278454616,281.6666564941406
154684,4,2,2,260.6666660308838,140.0,65.16666650772095,125056.0,62.99999809265137,197.66666793823242,0.24168797281194032,40.33333206176758,140.0,0,1,1,1,-103944.0,2,4.50335,4.50335,49877.02283285835,140.0
105092,2,1,1,422.3333435058594,399.3333435058594,211.1666717529297,23304.0,23.0,399.3333435058594,0.05445935149015982,23.0,399.3333435058594,0,1,1,1,-23304.0,2,0.0,0.0,1269.1207271266844,399.3333435058594
54613,2,1,1,72.66666507720947,57.33333206176758,36.333332538604736,159576.0,15.333333015441895,57.33333206176758,0.2110091745527332,15.333333015441895,57.33333206176758,0,1,1,1,-159576.0,2,7.800001602563939,7.800001602563938,33672.00003842695,57.33333206176758
46777,2,1,1,149.6666660308838,128.0,74.8333330154419,19872.0,21.66666603088379,128.0,0.14476614336029148,21.66666603088379,128.0,0,1,1,1,-19872.0,2,4.50335,4.50335,2876.7928008557124,128.0
20944,2,1,1,61.999999046325684,46.33333206176758,30.999999523162842,55192.0,15.666666984558105,46.33333206176758,0.25268818105710217,15.666666984558105,46.33333206176758,0,1,1,1,-55192.0,2,7.800000000000001,7.8,13946.366088903582,46.33333206176758
94228,2,1,1,76.33333206176758,56.33333206176758,38.16666603088379,19736.0,20.0,56.33333206176758,0.2620087379890132,20.0,56.33333206176758,0,1,1,1,-19736.0,2,4.503324074780762,4.503324074780761,5171.004452951164,56.33333206176758
70993,3,1,2,471.6666536331177,355.6666564941406,157.2222178777059,116736.0,14.333333015441895,457.3333206176758,0.030388692745260234,14.333333015441895,355.6666564941406,0,1,1,1,-116736.0,3,5.2,5.199981467274666,7815.298970454494,355.6666564941406
8028,2,1,1,187.0000057220459,165.6666717529297,93.50000286102295,34768.0,21.33333396911621,165.6666717529297,0.11408199634403098,21.33333396911621,165.6666717529297,0,1,1,1,-34768.0,2,4.503324074780764,4.503324074780762,3966.4028488892686,165.6666717529297
114379,2,1,1,129.3333330154419,118.0,64.66666650772095,41232.0,11.333333015441895,118.0,0.08762886373684299,11.333333015441895,118.0,0,1,1,1,-41232.0,2,7.800001602563938,7.800001602563937,3613.11330959751,118.0
43466,4,1,3,413.3333330154419,232.0,103.33333325386047,26776.0,9.333333015441895,404.0,0.02258064440956473,9.333333015441895,232.0,0,1,1,1,-26776.0,4,13.696360481187142,10.798613787744934,2595.051594305847,232.0
29135,5,3,2,738.6666631698608,428.0,147.73333263397217,95520.0,657.9999952316284,80.66666793823242,0.8907942215883071,428.0,41.66666793823242,1,1,0,1,1448.0,5,9.359984602572807,6.494800930713736,2950.588505221822,214.3333282470703
98517,2,1,1,594.3333129882812,570.3333129882812,297.1666564941406,14248.0,24.0,570.3333129882812,0.04038138107946377,24.0,570.3333129882812,0,1,1,1,-14248.0,2,4.503350000000005,4.503350000000001,575.3539176201998,570.3333129882812
26432,2,1,1,61.33333396911621,42.0,30.666666984558105,70296.0,19.33333396911621,42.0,0.31521739840282154,19.33333396911621,42.0,0,1,1,1,-70296.0,2,7.800001602563938,7.800001602563937,22158.52223812474,42.0
84923,2,1,1,222.6666717529297,210.6666717529297,111.33333587646484,164600.0,12.0,210.6666717529297,0.053892214337829446,12.0,210.6666717529297,0,1,1,1,-164600.0,2,4.50334907485529,4.50334907485529,8870.658480006727,210.6666717529297
65661,2,1,1,147.6666660308838,125.0,73.8333330154419,16456.0,22.66666603088379,125.0,0.15349886768719465,22.66666603088379,125.0,0,1,1,1,-16456.0,2,4.50334907485529,4.50334907485529,2525.9773666604747,125.0
139616,2,1,1,369.00000953674316,347.3333435058594,184.50000476837158,26216.0,21.66666603088379,347.3333435058594,0.05871725059867873,21.66666603088379,347.3333435058594,0,1,1,1,-26216.0,2,0.0,0.0,1539.3314416949615,347.3333435058594
14311,2,1,1,391.6666774749756,373.3333435058594,195.8333387374878,42312.0,18.33333396911621,373.3333435058594,0.0468085109698605,18.33333396911621,373.3333435058594,0,1,1,1,-42312.0,2,4.503324074780762,4.50332407478076,1980.5617161567377,373.3333435058594
142329,2,1,1,632.6666660308838,613.0,316.3333330154419,13920.0,19.66666603088379,613.0,0.031085352029474166,19.66666603088379,613.0,0,1,1,1,-13920.0,2,4.503324074780764,4.503324074780761,432.70810025028044,613.0
90755,2,1,1,364.00000953674316,344.3333435058594,182.00000476837158,17328.0,19.66666603088379,344.3333435058594,0.05402930086708853,19.66666603088379,344.3333435058594,0,1,1,1,-17328.0,2,0.0,0.0,936.2197254249099,344.3333435058594
20116,2,1,1,45.666666984558105,31.33333396911621,22.833333492279053,40648.0,14.333333015441895,31.33333396911621,0.3138686039926807,14.333333015441895,31.33333396911621,0,1,1,1,-40648.0,2,4.50334907485529,4.50334907485529,12758.131015094485,31.33333396911621
61553,2,1,1,170.6666612625122,161.3333282470703,85.3333306312561,162544.0,9.333333015441895,161.3333282470703,0.054687499869032756,9.333333015441895,161.3333282470703,0,1,1,1,-162544.0,2,4.50334907485529,4.50334907485529,8889.124978712061,161.3333282470703
92743,3,1,2,405.3333206176758,259.6666564941406,135.1111068725586,150416.0,19.0,386.3333206176758,0.046875001470509374,19.0,259.6666564941406,0,1,1,1,-150416.0,3,10.824687563158578,8.491585973578001,7053.250221216372,259.6666564941406
91533,3,1,2,584.3333492279053,308.3333435058594,194.77778307596842,44568.0,21.33333396911621,563.0000152587891,0.03650884208013199,21.33333396911621,308.3333435058594,0,1,1,1,-44568.0,3,5.200029935918105,5.20001033481879,11957.905234742553,308.3333435058594
157325,3,1,2,2000.3333740234375,1628.3333740234375,666.7777913411459,83896.0,23.0,1977.3333740234375,0.011498083418834421,23.0,1628.3333740234375,0,1,1,1,-83896.0,3,15.011133333333333,11.233292893695754,13089.674121336342,1628.3333740234375
87594,2,1,1,429.3333435058594,412.3333435058594,214.6666717529297,21024.0,17.0,412.3333435058594,0.03959627235374042,17.0,412.3333435058594,0,1,1,1,-21024.0,2,4.503300000000001,4.5033,832.4720299650387,412.3333435058594
2472,2,1,1,427.00000953674316,402.3333435058594,213.50000476837158,33632.0,24.66666603088379,402.3333435058594,0.05776736646363291,24.66666603088379,402.3333435058594,0,1,1,1,-33632.0,2,4.50334907485529,4.50334907485529,1942.832068904902,402.3333435058594
146525,4,1,3,1034.3333435058594,571.0,258.58333587646484,167864.0,25.0,1009.3333435058594,0.024170157673988182,25.0,571.0,0,1,1,1,-167864.0,4,13.696347164116423,9.814781614483328,136908.97573333283,33.0
546,2,1,1,156.0,149.0,78.0,128448.0,7.0,149.0,0.04487179487179487,7.0,149.0,0,1,1,1,-128448.0,2,9.00665,9.00665,5763.692307692308,149.0
42048,3,1,2,1261.6667079925537,1194.3333740234375,420.55556933085126,72568.0,21.66666603088379,1240.00004196167,0.017173050452728333,21.66666603088379,1194.3333740234375,0,1,1,1,-72568.0,3,10.824657262010657,8.491549309754964,3136.777720461407,1194.3333740234375
157154,2,1,1,63.0,37.0,31.5,15768.0,26.0,37.0,0.4126984126984127,26.0,37.0,0,1,1,1,-15768.0,2,4.503324074780764,4.503324074780761,6507.428571428572,37.0
19124,3,1,2,123.00000381469727,65.33333587646484,41.00000127156576,27360.0,21.0,102.00000381469727,0.1707317020220345,21.0,65.33333587646484,0,1,1,1,-27360.0,3,13.08636231417187,9.957220825556139,6800.12995327182,36.66666793823242
80500,4,2,2,233.00000381469727,90.33333587646484,58.250000953674316,175176.0,56.33333206176758,176.6666717529297,0.24177395338829674,31.66666603088379,90.33333587646484,0,1,1,1,-72704.0,4,11.258347686938787,7.467936977171139,90470.06539743341,86.33333587646484
