n_trig,n_trig_UD,n_trig_LD,trig_E_tot,trig_E_max,trig_E_mean,trig_t_span,E_UD,E_LD,frac_E_UD,E_UD_max,E_LD_max,det_first,det_last,det_mismatch,both_dets,dt_firstUD_firstLD,n_unique_pix,pix_spread_max,pix_spread_rms,Ew_mean_t,earliest_E,event_class,event_id
2,1,1,285.63592529296875,152.37359619140625,142.81796264648438,32.54175715981852,133.2623291015625,152.37359619140625,0.46654610747887915,133.2623291015625,152.37359619140625,0,1,1,1,-32.54175715981852,2,0.0,0.0,15.18223013343628,152.37359619140625,MISSED_PROTON,16159
2,1,1,413.9458885192871,386.316650390625,206.97294425964355,7247.371850364822,27.62923812866211,386.316650390625,0.06674601414086705,27.62923812866211,386.316650390625,1,0,1,1,7247.371850364822,2,4.503324074780762,4.503324074780761,-483.7331840085722,27.62923812866211,MISSED_PROTON,14326
5,1,4,1884.1033554077148,537.4676513671875,376.82067108154297,46131.62142951471,56.032432556152344,1828.0709228515625,0.0297395747400636,56.032432556152344,537.4676513671875,1,0,1,1,744.383851828683,5,45.14127058715118,32.32376160179381,12836.957593265024,56.032432556152344,MISSED_PROTON,1172
4,1,3,294.0453109741211,106.41227722167969,73.51132774353027,13033.252159815118,45.207298278808594,248.8380126953125,0.1537426260226516,45.207298278808594,106.41227722167969,0,1,1,1,-13033.252159815118,4,30.955283064860268,21.002139570574112,-5507.9459510582055,84.85435485839844,MISSED_PROTON,14126
3,2,1,378.97560691833496,210.03424072265625,126.32520230611165,28854.848004427626,227.35727500915527,151.6183319091797,0.5999258813988739,210.03424072265625,151.6183319091797,1,0,1,1,28854.848004427626,3,28.95237487860212,21.44014977145034,12722.16165816541,210.03424072265625,MISSED_PROTON,2896
2,1,1,360.96266174316406,183.37997436523438,180.48133087158203,29.774533695345504,177.5826873779297,183.37997436523438,0.4919696860621146,177.5826873779297,183.37997436523438,0,1,1,1,-29.774533695345504,2,0.0,0.0,14.648167994744979,183.37997436523438,MISSED_PROTON,13381
4,1,3,1750.1562728881836,933.3193359375,437.5390682220459,40450.54406251111,34.768150329589844,1715.3881225585938,0.01986574048739884,34.768150329589844,933.3193359375,0,0,0,1,-39432.813602541646,4,49.382870140015406,38.93493429732321,13964.607499282172,144.37030029296875,MISSED_PROTON,970
2,1,1,352.69000244140625,288.6733093261719,176.34500122070312,37485.38807383816,64.01669311523438,288.6733093261719,0.18150980371457995,64.01669311523438,288.6733093261719,0,1,1,1,-37485.38807383816,2,15.600003205127875,15.600003205127875,6803.965431447221,288.6733093261719,MISSED_PROTON,3183
4,1,3,370.6222496032715,210.3892059326172,92.65556240081787,34964.35806823743,38.981163024902344,331.64108657836914,0.10517761161567958,38.981163024902344,210.3892059326172,0,0,0,1,-42.76038324510002,4,29.53031482599703,19.629560889701533,7752.914520820424,210.3892059326172,MISSED_PROTON,10709
2,1,1,512.5384101867676,500.6433410644531,256.2692050933838,19399.862319783064,11.895069122314453,500.6433410644531,0.023208151595857807,11.895069122314453,500.6433410644531,0,1,1,1,-19399.862319783064,2,0.0,0.0,450.23494565629505,500.6433410644531,CLEAN,7961
3,1,2,1789.1073169708252,1194.8857421875,596.3691056569418,28936.259964790042,16.136552810668945,1772.9707641601562,0.009019331963825445,16.136552810668945,1194.8857421875,0,1,1,1,-28936.259964790042,3,18.013329632370702,12.737347534797903,11379.887544934893,578.0850219726562,CLEAN,2601
4,1,3,994.4968643188477,402.8111267089844,248.6242160797119,30976.2199870967,125.52572631835938,868.9711380004883,0.12622033394176124,125.52572631835938,402.8111267089844,0,0,0,1,-404.5233724242827,4,35.74409601598563,30.20927423822029,12902.254601725053,387.6698303222656,MISSED_PROTON,14833
2,1,1,424.1933708190918,374.04443359375,212.0966854095459,117.01000830950495,50.1489372253418,374.04443359375,0.11822187868826715,50.1489372253418,374.04443359375,0,1,1,1,-117.01000830950495,2,0.0,0.0,13.833143007679427,374.04443359375,MISSED_PROTON,6151
2,1,1,129.06482696533203,78.25687408447266,64.53241348266602,191.40894376552677,78.25687408447266,50.807952880859375,0.6063377290661317,78.25687408447266,50.807952880859375,0,1,1,1,-191.40894376552677,2,39.00000801281969,39.00000801281969,-75.35047947979037,50.807952880859375,MISSED_PROTON,7780
3,1,2,605.1701602935791,509.44024658203125,201.72338676452637,49627.35943645647,28.402101516723633,576.7680587768555,0.046932422284246884,28.402101516723633,509.44024658203125,0,1,1,1,-49627.35943645647,3,43.60978233899413,31.05521961456542,158.28624265473633,67.32781219482422,CLEAN,11375
3,1,2,452.89136695861816,389.8887939453125,150.96378898620605,48443.35490554869,28.990049362182617,423.90131759643555,0.06401104431922526,28.990049362182617,389.8887939453125,0,1,1,1,-48443.35490554869,3,7.943143646427264,6.713174905280577,3100.9108942028815,34.01252365112305,CLEAN,9538
3,1,2,833.8079605102539,565.592041015625,277.9359868367513,42011.889484467465,157.27407836914062,676.5338821411133,0.18862146419529957,157.27407836914062,565.592041015625,1,0,1,1,983.1744013953117,3,29.568446537107384,23.63951209258676,5273.6044157969645,157.27407836914062,MISSED_PROTON,16844
3,1,2,985.0972366333008,853.9445190429688,328.3657455444336,33120.28337301964,24.02826690673828,961.0689697265625,0.024391771708606187,24.02826690673828,853.9445190429688,0,1,1,1,-33120.28337301964,3,32.473970756095994,23.2550927787633,-6289.620159305307,853.9445190429688,CLEAN,8252
3,1,2,419.6379203796387,253.29176330566406,139.8793067932129,10708.413307814564,19.54751205444336,400.0904083251953,0.046581853319545306,19.54751205444336,253.29176330566406,0,1,1,1,-10708.413307814564,3,27.515816865537133,19.45662069550848,-3728.929847726796,146.79864501953125,BS_LOST,15913
3,1,2,793.8195533752441,475.6371765136719,264.60651779174805,35496.025485236874,18.306339263916016,775.5132141113281,0.023061083827022436,18.306339263916016,475.6371765136719,0,1,1,1,-35496.025485236874,3,31.772546590413555,22.466583149646944,-616.7324335967573,475.6371765136719,CLEAN,8425
2,1,1,169.78922080993652,140.9718475341797,84.89461040496826,6284.802513443462,28.817373275756836,140.9718475341797,0.1697243979228531,28.817373275756836,140.9718475341797,0,1,1,1,-6284.802513443462,2,35.17218248687448,35.17218248687448,1066.6843226582253,140.9718475341797,MISSED_PROTON,881
4,1,3,1307.5262908935547,584.6248779296875,326.8815727233887,13857.19352298754,167.882568359375,1139.6437225341797,0.1283970880957546,167.882568359375,584.6248779296875,1,0,1,1,56.556689324028426,4,30.29306015777376,24.972176840786226,5821.655658917106,167.882568359375,MISSED_PROTON,2598
3,1,2,300.0592041015625,226.7277069091797,100.01973470052083,33451.43751016654,32.982200622558594,267.0770034790039,0.10991897656102209,32.982200622558594,226.7277069091797,0,0,0,1,-8434.605323292573,3,43.60980783020922,33.565875021747246,5425.375377515745,226.7277069091797,MISSED_PROTON,12611
3,1,2,534.4883966445923,381.3498229980469,178.16279888153076,31208.845143601462,13.52632999420166,520.9620666503906,0.02530706013286194,13.52632999420166,381.3498229980469,0,0,0,1,-15124.598310894848,3,39.37375310132937,27.841447818714855,22649.823560751127,139.61224365234375,CLEAN,12161
4,2,2,752.0041275024414,289.8221435546875,188.00103187561035,27873.327465799495,375.8424301147461,376.1616973876953,0.4997877223932204,289.8221435546875,287.64447021484375,0,0,0,1,-1460.86114278565,4,35.17214834290941,21.597228540066777,12201.24868003132,88.51722717285156,MISSED_PROTON,17813
3,1,2,686.3757858276367,591.11962890625,228.79192860921225,26941.416657779384,55.93873977661133,630.4370460510254,0.08149870804250474,55.93873977661133,591.11962890625,0,1,1,1,-26941.416657779384,3,24.57426940602711,18.506954325874368,1116.4821492443596,39.31741714477539,MISSED_PROTON,16781
3,1,2,497.84476470947266,348.55609130859375,165.94825490315756,43462.32144977125,30.54156494140625,467.3031997680664,0.06134756676457047,30.54156494140625,348.55609130859375,0,1,1,1,-43462.32144977125,3,15.886258365014715,11.23328101758342,-2836.8542975732676,348.55609130859375,CLEAN,10258
3,2,1,245.83072566986084,148.17575073242188,81.94357522328694,34574.68207362023,97.65497493743896,148.17575073242188,0.39724478976881444,82.46188354492188,148.17575073242188,0,1,1,1,-23187.63299941839,3,21.015545682211325,15.308381102375115,13030.857820416944,148.17575073242188,CLEAN,16927
3,1,2,886.8157653808594,404.8887634277344,295.6052551269531,5294.154110880248,89.5384521484375,797.2773132324219,0.1009662385850612,89.5384521484375,404.8887634277344,0,1,1,1,-5294.154110880248,3,23.44808395763808,16.98311302153472,-2397.078640300209,404.8887634277344,MISSED_PROTON,5949
2,1,1,125.05657005310059,108.71524810791016,62.52828502655029,38140.2705592421,16.34132194519043,108.71524810791016,0.13067143883965232,16.34132194519043,108.71524810791016,0,1,1,1,-38140.2705592421,2,4.50334907485529,4.50334907485529,4983.844031709796,108.71524810791016,CLEAN,19393
2,1,1,590.5807952880859,414.313232421875,295.29039764404297,10359.34102230922,176.26756286621094,414.313232421875,0.298464772766997,176.26756286621094,414.313232421875,1,0,1,1,10359.34102230922,2,11.914715469640893,11.914715469640893,-3091.8983642393514,176.26756286621094,MISSED_PROTON,16022
4,1,3,1282.5323219299316,680.169921875,320.6330804824829,31349.31128686462,187.6630859375,1094.8692359924316,0.14632230527735002,187.6630859375,680.169921875,0,0,0,1,-8205.890660616877,4,23.722755407532762,19.75828489487068,6893.090989758972,36.75900650024414,MISSED_PROTON,7049
3,2,1,1148.8132781982422,498.6979064941406,382.93775939941406,28449.89405584041,954.1252746582031,194.68800354003906,0.8305312036039653,498.6979064941406,194.68800354003906,1,0,1,1,28449.89405584041,3,25.651008892634227,20.5822030021084,7723.327132080151,455.4273681640625,MISSED_PROTON,17845
3,2,1,228.95576286315918,154.6737518310547,76.31858762105306,16486.118466226973,74.28201103210449,154.6737518310547,0.3244382674765906,57.739662170410156,154.6737518310547,1,1,0,1,8.781743881241116,2,0.0,0.0,1197.0759106032529,57.739662170410156,BS_CROSS_DET,17159
3,1,2,791.3600845336914,409.01898193359375,263.7866948445638,35269.55483172034,19.136634826660156,772.2234497070312,0.024181956104010995,19.136634826660156,409.01898193359375,0,0,0,1,-16152.204163702965,3,36.8919022544394,26.344379436650662,18619.862855390744,363.2044677734375,CLEAN,8139
2,1,1,227.09368896484375,180.90573120117188,113.54684448242188,19484.750453273035,46.187957763671875,180.90573120117188,0.20338723622928248,46.187957763671875,180.90573120117188,1,0,1,1,19484.750453273035,2,11.914686073182962,11.914686073182962,15521.800909964573,46.187957763671875,MISSED_PROTON,14031
2,1,1,497.8355960845947,471.32623291015625,248.91779804229736,14839.271811095994,26.509363174438477,471.32623291015625,0.053249232041522945,26.509363174438477,471.32623291015625,0,1,1,1,-14839.271811095994,2,0.0,0.0,790.179827996281,471.32623291015625,CLEAN,13883
3,1,2,843.2275981903076,432.8034973144531,281.07586606343585,22654.405308945137,31.311643600463867,811.9159545898438,0.037133086805582895,31.311643600463867,432.8034973144531,0,1,1,1,-22654.405308945137,3,47.18361176991906,33.565856421502026,3215.8191811290935,432.8034973144531,MISSED_PROTON,6077
2,1,1,372.44259452819824,359.83306884765625,186.22129726409912,34132.86758388562,12.609525680541992,359.83306884765625,0.03385629320007141,12.609525680541992,359.83306884765625,0,1,1,1,-34132.86758388562,2,4.50335,4.50335,1155.6123726792448,359.83306884765625,CLEAN,13068
3,1,2,805.6378860473633,406.54693603515625,268.5459620157878,41899.451692829556,406.54693603515625,399.09095001220703,0.5046273804596814,406.54693603515625,286.40435791015625,1,0,1,1,17886.83479290243,3,39.02887531458101,27.8414530148043,12219.35316921898,406.54693603515625,MISSED_PROTON,17343
3,1,2,1216.1553192138672,546.5261840820312,405.3851064046224,17346.622155116984,230.42799377441406,985.7273254394531,0.18947250415626568,230.42799377441406,546.5261840820312,1,0,1,1,13734.027857100602,3,32.473997974447876,32.47399403967564,-978.7624083999785,230.42799377441406,MISSED_PROTON,11049
5,1,4,625.654712677002,229.53414916992188,125.1309425354004,48158.56696149704,229.53414916992188,396.1205635070801,0.3668703272253945,229.53414916992188,158.7047119140625,0,0,0,1,-43463.65454981339,5,31.6645467992201,21.765596824162667,21907.17650121986,36.79241943359375,MISSED_PROTON,2982
3,1,2,427.8876552581787,342.00115966796875,142.6292184193929,66375.66016784564,23.844083786010742,404.04357147216797,0.05572510329054412,23.844083786010742,342.00115966796875,0,1,1,1,-66375.66016784564,3,5.199999999999999,5.199981467274666,8839.341411307447,342.00115966796875,CLEAN,2243
2,1,1,463.35895919799805,446.4372253417969,231.67947959899902,14319.87181383627,16.921733856201172,446.4372253417969,0.03651970792901048,16.921733856201172,446.4372253417969,0,1,1,1,-14319.87181383627,2,4.503349074855292,4.503349074855291,522.9575362221701,446.4372253417969,CLEAN,17001
4,1,3,447.7790718078613,266.1494140625,111.94476795196533,22873.672466687854,13.61325454711914,434.1658172607422,0.030401721304564425,13.61325454711914,266.1494140625,0,1,1,1,-22873.672466687854,4,45.201875074188024,27.851559788771258,4748.009345370196,266.1494140625,CLEAN,13507
4,1,3,878.0201263427734,469.77508544921875,219.50503158569336,33490.38908995546,222.4737548828125,655.5463714599609,0.2533811563175491,222.4737548828125,469.77508544921875,0,0,0,1,-12595.768479776021,4,39.58068349902513,26.161998561845383,9983.531420245103,85.0788345336914,MISSED_PROTON,10386
2,1,1,463.73831367492676,446.29779052734375,231.86915683746338,49324.653156688575,17.440523147583008,446.29779052734375,0.037608544804880066,17.440523147583008,446.29779052734375,0,1,1,1,-49324.653156688575,2,4.50335,4.50335,1855.0284282284913,446.29779052734375,CLEAN,15023
2,1,1,343.9361867904663,331.8593444824219,171.96809339523315,14620.655144012546,12.076842308044434,331.8593444824219,0.035113613431441336,12.076842308044434,331.8593444824219,0,1,1,1,-14620.655144012546,2,0.0,0.0,513.3840328412708,331.8593444824219,CLEAN,3335
4,1,3,1951.1912460327148,1215.2823486328125,487.7978115081787,19111.251126814863,341.291748046875,1609.8994979858398,0.17491455475766965,341.291748046875,1215.2823486328125,0,0,0,1,-4135.441405079719,4,35.17214544409575,30.87329403970161,11289.393357131528,350.91168212890625,MISSED_PROTON,19218
2,1,1,634.7174835205078,517.8470458984375,317.3587417602539,26942.475660033328,116.87043762207031,517.8470458984375,0.1841298540790774,116.87043762207031,517.8470458984375,0,1,1,1,-26942.475660033328,2,7.800001602563937,7.800001602563937,4960.914111811031,517.8470458984375,MISSED_PROTON,18514
2,1,1,334.6883716583252,320.9352111816406,167.3441858291626,17435.47659404935,13.75316047668457,320.9352111816406,0.04109243595330172,13.75316047668457,320.9352111816406,0,1,1,1,-17435.47659404935,2,0.0,0.0,716.4662052562641,320.9352111816406,CLEAN,3516
3,1,2,584.8981819152832,375.02203369140625,194.96606063842773,8833.28354005035,375.02203369140625,209.87614822387695,0.6411749006696768,375.02203369140625,160.5550994873047,0,0,0,1,-2172.5672580556966,3,33.02446666666667,26.852700172773854,2137.854823442256,160.5550994873047,MISSED_PROTON,11462
3,1,2,670.3346920013428,400.794189453125,223.44489733378092,41151.20226495724,17.82709312438965,652.5075988769531,0.0265943167452147,17.82709312438965,400.794189453125,0,0,0,1,-27254.463088878823,3,44.428799196029495,32.88767847511013,16177.258024892595,400.794189453125,MISSED_PROTON,6726
3,2,1,141.5865306854248,80.13536071777344,47.19551022847494,36789.67576058912,98.94277763366699,42.64375305175781,0.698814902481768,80.13536071777344,42.64375305175781,1,1,0,1,13824.203265052418,2,11.914668224084128,11.914668224084128,9050.54085440668,80.13536071777344,CLEAN,5337
3,1,2,499.1741237640381,373.387939453125,166.3913745880127,53689.68035526419,20.132436752319336,479.04168701171875,0.040331491144833524,20.132436752319336,373.387939453125,0,1,1,1,-53689.68035526419,3,26.684312918850118,19.223589152450753,4607.378970747301,105.65374755859375,CLEAN,3999
2,1,1,429.69769287109375,410.23065185546875,214.84884643554688,11378.293353033072,19.467041015625,410.23065185546875,0.045304038952485075,19.467041015625,410.23065185546875,0,1,1,1,-11378.293353033072,2,13.510000000000002,13.51,515.4826452786123,410.23065185546875,MISSED_PROTON,17946
3,1,2,296.2703742980957,191.8897247314453,98.75679143269856,35629.78667084058,35.58590316772461,260.6844711303711,0.1201129314803493,35.58590316772461,191.8897247314453,0,0,0,1,-47.00366281982399,3,6.00446543314039,4.245798225173788,8278.974270961064,191.8897247314453,MISSED_PROTON,18422
3,1,2,433.10614013671875,219.49684143066406,144.36871337890625,8954.392940724156,94.3792953491211,338.72684478759766,0.21791262372620335,94.3792953491211,219.49684143066406,1,0,1,1,36.61197124616655,3,15.88624809757728,11.233273757408785,4548.137350929166,94.3792953491211,MISSED_PROTON,7882
2,1,1,122.41070556640625,70.61231231689453,61.205352783203125,38.146380499548194,70.61231231689453,51.79839324951172,0.576847523181608,70.61231231689453,51.79839324951172,0,1,1,1,-38.146380499548194,2,0.0,0.0,22.004645109507567,51.79839324951172,MISSED_PROTON,431
2,1,1,595.9462509155273,504.8243713378906,297.9731254577637,35277.77120957549,91.12187957763672,504.8243713378906,0.15290284893587297,91.12187957763672,504.8243713378906,0,1,1,1,-35277.77120957549,2,27.019994448556055,27.01999444855605,5394.071722052009,504.8243713378906,MISSED_PROTON,5978
2,1,1,82.09433937072754,55.240291595458984,41.04716968536377,16955.43281392401,26.854047775268555,55.240291595458984,0.32711205158737083,26.854047775268555,55.240291595458984,0,1,1,1,-16955.43281392401,2,4.503324074780762,4.503324074780761,5546.32641331451,55.240291595458984,CLEAN,16108
3,1,2,1206.2542190551758,901.8806762695312,402.0847396850586,10486.557120528367,210.6412353515625,995.6129837036133,0.17462424754588773,210.6412353515625,901.8806762695312,0,1,1,1,-10486.557120528367,3,45.33256126793534,32.05496148111171,-7813.85445240401,901.8806762695312,MISSED_PROTON,3296
4,1,3,532.687370300293,215.16497802734375,133.17184257507324,44304.40708683028,215.16497802734375,317.5223922729492,0.4039235582139827,215.16497802734375,138.35682678222656,0,1,1,1,-44304.40708683028,4,40.71720767225602,26.355075990914443,15119.6681444893,138.35682678222656,MISSED_PROTON,1032
3,1,2,2677.783489227295,2270.099609375,892.5944964090983,18326.60230167804,55.93418502807617,2621.8493041992188,0.020888240312593988,55.93418502807617,2270.099609375,0,1,1,1,-18326.60230167804,3,34.62330184453495,27.84144502779185,8852.976772450731,351.74969482421875,MISSED_PROTON,17238
2,1,1,364.8336601257324,347.2942810058594,182.4168300628662,38217.099332839745,17.539379119873047,347.2942810058594,0.04807500249244672,17.539379119873047,347.2942810058594,0,1,1,1,-38217.099332839745,2,4.50334907485529,4.50334907485529,1837.2871456803546,347.2942810058594,CLEAN,14878
2,1,1,235.72425079345703,210.92752075195312,117.86212539672852,22579.481113787308,24.796730041503906,210.92752075195312,0.10519380147794359,24.796730041503906,210.92752075195312,0,1,1,1,-22579.481113787308,2,4.503324074780762,4.503324074780761,2375.221453758719,210.92752075195312,CLEAN,1913
2,1,1,206.09021282196045,197.96360778808594,103.04510641098022,12.05244481370478,8.126605033874512,197.96360778808594,0.03943227057024302,8.126605033874512,197.96360778808594,0,1,1,1,-12.05244481370478,2,0.0,0.0,0.4752552649269291,197.96360778808594,BS_CROSS_DET,18684
2,1,1,262.35068130493164,222.173828125,131.17534065246582,12771.507935615606,40.17685317993164,222.173828125,0.15314179090403757,40.17685317993164,222.173828125,0,1,1,1,-12771.507935615606,2,31.523343124143732,31.523343124143732,1955.8515978053017,222.173828125,MISSED_PROTON,9507
3,1,2,925.1222534179688,584.5994873046875,308.37408447265625,24548.42640423029,259.52606201171875,665.59619140625,0.28053163898378874,259.52606201171875,584.5994873046875,0,0,0,1,-14850.29759634358,3,35.395675736451196,26.85268098992476,6315.252781908802,584.5994873046875,MISSED_PROTON,11258
4,1,3,408.83384895324707,177.0007781982422,102.20846223831177,27283.44770688233,8.391332626342773,400.4425163269043,0.02052504372577619,8.391332626342773,177.0007781982422,0,1,1,1,-27283.44770688233,4,24.768319911178878,19.500017478646015,4671.80410437753,160.23422241210938,CLEAN,9449
3,1,2,710.5952167510986,578.2831420898438,236.8650722503662,24869.921158176534,16.953622817993164,693.6415939331055,0.023858340752005845,16.953622817993164,578.2831420898438,0,1,1,1,-24869.921158176534,3,23.82943093928179,17.24647329919946,-2522.0092281377174,578.2831420898438,CLEAN,1173
4,2,2,559.7863512039185,230.65899658203125,139.94658780097961,26826.7684917461,118.59911060333252,441.18724060058594,0.21186495588587395,108.21260070800781,230.65899658203125,1,0,1,1,73.40898400908345,4,29.444361090028764,23.935534189672893,11082.946495480712,108.21260070800781,BS_SAME_DET,3626
3,2,1,539.2413215637207,412.0314025878906,179.7471071879069,61439.95158573695,127.20991897583008,412.0314025878906,0.2359053616420566,104.04689025878906,412.0314025878906,0,1,1,1,-2180.6902858986487,3,15.88624809757728,11.233273757408785,3059.909060816214,412.0314025878906,CLEAN,6614
3,2,1,456.16547775268555,215.29345703125,152.05515925089517,8321.698638255339,240.87202072143555,215.29345703125,0.5280364965540566,194.9372100830078,215.29345703125,0,1,1,1,-3969.230030348208,3,39.259145997390775,29.41563900629882,-5787.516777043051,215.29345703125,MISSED_PROTON,19528
2,1,1,242.61540985107422,154.36460876464844,121.30770492553711,33.22333553811012,154.36460876464844,88.25080108642578,0.6362522844670205,154.36460876464844,88.25080108642578,0,1,1,1,-33.22333553811012,2,0.0,0.0,21.13842313373691,88.25080108642578,MISSED_PROTON,9674
2,1,1,481.5093002319336,373.1835021972656,240.7546501159668,52.81823940624976,108.32579803466797,373.1835021972656,0.22497135150346953,108.32579803466797,373.1835021972656,0,1,1,1,-52.81823940624976,2,0.0,0.0,11.882590703257819,373.1835021972656,MISSED_PROTON,18523
3,1,2,753.7971830368042,389.0414733886719,251.26572767893472,13183.49242572168,9.3654203414917,744.4317626953125,0.012424323879483683,9.3654203414917,389.0414733886719,0,1,1,1,-13183.49242572168,3,6.004465433140387,4.245798225173788,163.79755366315746,389.0414733886719,CLEAN,19297
2,1,1,149.55410766601562,108.06378936767578,74.77705383300781,157.47165023279297,108.06378936767578,41.490318298339844,0.7225731947731181,108.06378936767578,41.490318298339844,1,0,1,1,157.47165023279297,2,0.0,0.0,43.686856837888726,108.06378936767578,MISSED_PROTON,1146
2,1,1,943.1018676757812,634.5006103515625,471.5509338378906,11854.783103474365,308.60125732421875,634.5006103515625,0.32721943185707847,308.60125732421875,634.5006103515625,1,0,1,1,11854.783103474365,2,23.829383693719397,23.829383693719397,7975.667711566589,308.60125732421875,MISSED_PROTON,19911
2,1,1,55.16925811767578,42.02121353149414,27.58462905883789,18655.254562613267,13.14804458618164,42.02121353149414,0.23832193933325913,13.14804458618164,42.02121353149414,0,1,1,1,-18655.254562613267,2,0.0,0.0,4445.956446117624,42.02121353149414,CLEAN,18082
2,1,1,137.14265155792236,123.00067901611328,68.57132577896118,16316.294739637215,14.141972541809082,123.00067901611328,0.1031187043648212,14.141972541809082,123.00067901611328,0,1,1,1,-16316.294739637215,2,0.0,0.0,1682.5151735859372,123.00067901611328,CLEAN,17990
3,1,2,406.8606719970703,169.9665985107422,135.62022399902344,25366.913384452797,169.9665985107422,236.89407348632812,0.41775135865667073,169.9665985107422,140.49539184570312,0,0,0,1,-32.46834761012873,3,27.515816865537136,19.45662069550848,6023.8202186653725,140.49539184570312,MISSED_PROTON,12461
2,1,1,708.195068359375,443.8589172363281,354.0975341796875,26557.526448946268,443.8589172363281,264.3361511230469,0.6267466932021772,443.8589172363281,264.3361511230469,1,0,1,1,26557.526448946268,2,27.392698438133106,27.392698438133106,9912.684567439834,443.8589172363281,MISSED_PROTON,17008
3,1,2,200.68973445892334,121.16614532470703,66.89657815297444,33801.284849085634,11.476630210876465,189.21310424804688,0.05718593550297149,11.476630210876465,121.16614532470703,0,0,0,1,-29217.609028872143,3,28.639368032211262,20.582196252316926,13131.684803198425,121.16614532470703,CLEAN,17557
3,1,2,1085.1823291778564,575.006591796875,361.72744305928546,27992.12671638421,19.10362434387207,1066.0787048339844,0.01760406876358293,19.10362434387207,575.006591796875,0,1,1,1,-27992.12671638421,3,15.886287292854522,11.233301472655114,3363.438767137435,575.006591796875,CLEAN,7937
4,2,2,1208.4465627670288,683.718505859375,302.1116406917572,34270.75149413057,67.02868556976318,1141.4178771972656,0.05546681800830721,56.82902526855469,683.718505859375,1,1,0,1,15300.290338877627,3,29.568463459571245,26.852693825387423,19250.822602613654,56.82902526855469,CLEAN,4761
3,1,2,1160.5361938476562,479.9495849609375,386.84539794921875,26083.323485698504,479.9495849609375,680.5866088867188,0.41355848055863437,479.9495849609375,453.0732727050781,0,0,0,1,-1557.2048085060062,3,36.40002443529399,26.00001617807189,10826.923453868338,227.51333618164062,MISSED_PROTON,4528
3,2,1,1367.7792887687683,1198.7647705078125,455.9264295895894,36122.92316129911,169.0145182609558,1198.7647705078125,0.12356856084076061,161.84976196289062,1198.7647705078125,1,1,0,1,33510.8359110834,3,21.015535892286923,15.308379285432755,29559.170689076218,161.84976196289062,CLEAN,12291
3,1,2,433.58595275878906,171.1356964111328,144.52865091959634,45.19748898888966,171.1356964111328,262.45025634765625,0.3946984336605997,171.1356964111328,143.9561004638672,0,1,1,1,-45.19748898888966,3,6.0044320997076825,4.245774654877482,22.585334838453,118.49415588378906,MISSED_PROTON,7864
2,1,1,86.24007797241211,47.92020034790039,43.120038986206055,4473.512036393552,38.31987762451172,47.92020034790039,0.44433955216007703,38.31987762451172,47.92020034790039,1,0,1,1,4473.512036393552,2,16.236973821805588,16.236973821805588,2485.753701559727,38.31987762451172,MISSED_PROTON,8151
2,1,1,381.8883457183838,363.0116882324219,190.9441728591919,15792.31109055957,18.876657485961914,363.0116882324219,0.04942978149922947,18.876657485961914,363.0116882324219,0,1,1,1,-15792.31109055957,2,0.0,0.0,780.6104865742178,363.0116882324219,CLEAN,13320
2,1,1,387.92584228515625,254.50375366210938,193.96292114257812,35762.0149978456,254.50375366210938,133.42208862304688,0.6560629015146378,254.50375366210938,133.42208862304688,1,0,1,1,35762.0149978456,2,11.914693773761035,11.914693773761035,12299.883674349023,254.50375366210938,MISSED_PROTON,9568
2,1,1,685.1428604125977,653.053955078125,342.5714302062988,28413.9176428035,32.088905334472656,653.053955078125,0.04683534951403931,32.088905334472656,653.053955078125,0,1,1,1,-28413.9176428035,2,18.01335,18.01335,1330.7757638638298,653.053955078125,MISSED_PROTON,19444
2,1,1,213.14926147460938,167.56085205078125,106.57463073730469,37638.71822290412,45.588409423828125,167.56085205078125,0.2138802129007549,45.588409423828125,167.56085205078125,1,0,1,1,37638.71822290412,2,25.07348687802516,25.07348687802516,29588.541156077867,45.588409423828125,MISSED_PROTON,5991
3,1,2,448.1109619140625,281.887451171875,149.37032063802084,58.43916898731932,281.887451171875,166.2235107421875,0.6290572539618761,281.887451171875,109.18760681152344,0,1,1,1,-58.43916898731932,3,6.004466666666667,4.245799097408585,44.3199756018066,57.03590393066406,MISSED_PROTON,8864
2,1,1,346.38090896606445,329.7311096191406,173.19045448303223,44371.76840539008,16.649799346923828,329.7311096191406,0.04806788975934883,16.649799346923828,329.7311096191406,0,1,1,1,-44371.76840539008,2,4.50334907485529,4.50334907485529,2132.857272137648,329.7311096191406,CLEAN,6816
3,2,1,803.426456451416,634.6122436523438,267.8088188171387,34117.96847329426,168.81421279907227,634.6122436523438,0.21011781656368772,150.60218811035156,634.6122436523438,0,1,1,1,-31082.35435567764,3,12.008866666666666,8.491551054365091,7099.981915036948,634.6122436523438,CLEAN,1109
5,3,2,577.4408664703369,252.8341827392578,115.48817329406738,66861.01820954538,125.68531227111816,451.75555419921875,0.21765919173573872,80.12037658691406,252.8341827392578,1,1,0,1,8523.777084381196,4,37.47518576692616,29.09793006790818,4016.196107791079,23.261905670166016,BS_CROSS_DET,1069
2,1,1,154.5443344116211,83.5311050415039,77.27216720581055,40.71955469580642,83.5311050415039,71.01322937011719,0.5404993030609779,83.5311050415039,71.01322937011719,0,1,1,1,-40.71955469580642,2,0.0,0.0,22.008890934036742,71.01322937011719,MISSED_PROTON,9027
